Fuel,Sector,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Economy
2.8 BKB/PB,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
3 Peat,15. Transport sector,,,,,,,,,,,0.019929168,0.019929168,0.009964584,0.019929168,0.019929168,0.009964584,0.009964584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
4 Peat products,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
5 Oil shale and oil sands,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
6.1 Crude oil,15. Transport sector,,,,,,,,,,,0.8836157664000001,0.7994610864,1.4726943396,1.2623118264,0.5470012332,0.4207692132,0.3786918732,0.6732332531999999,0.5049238932000001,0.4207692132,0.4207692132,0.25246404,0.2103867,0.5470012332,1.5568490196,0.7994610864,0.5049238932000001,0.3366145332,0.7153105932000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
6.2 Natural gas liquids,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
6.3 Refinery feedstocks,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
6.4 Additives/  oxygenates,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
6.5 Other hydrocarbons,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.01 Motor gasoline,15. Transport sector,,,,,,,,,,,1339.1839990404,1336.807998414,1269.8399984364,1127.2359994524,1094.411998242,1092.7839987432,1039.3680004776,1048.6080001224,1073.7319988376,1070.1680020848,1023.395999058,1095.4239980436,1121.3400011544,1129.128001812,1163.8440011952,1155.4400008404,1227.2919993144,1265.3080009632,1389.2120010648,1376.27599905,1466.6959991628,1485.6599967192,1542.6840033792,1570.3159999644,1602.6999978024,1556.7639982524,1523.7639965304,1475.5840019712,1533.3428004048,1505.0173650696,,16_RUS
7.02 Aviation gasoline,15. Transport sector,,,,,,,,,,,15.224000292,8.800000459200001,6.9960004488,4.8399994152,4.1360015556,3.6080000208,2.2000001148,1.7600009292,1.3640008248,1.407999906,1.4959980684,1.5400013364,1.5840004176,1.6279994988,1.6279994988,1.6279994988,1.6279994988,1.6279994988,0.0,0.0,1.0559988828,1.8479990916,0.0,0.5720006160000001,0.4399991856,0.3520010232,0.263998674,0.4290883848,0.0879981624,0.0439990812,,16_RUS
7.03 Naphtha,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.04 Gasoline type jet fuel,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.05 Kerosene type jet fuel,15. Transport sector,,,,,,,,,,,372.422998494,322.5000014136,299.7100013472,254.5599981348,211.9469989428,197.5419995328,185.287001472,183.609999666,172.4729986224,178.2780010092,187.3940001984,192.769001478,199.9929983076,203.217998238,199.5630013872,215.7739979112,227.9429991,230.0500020132,244.9709994024,203.8629998988,217.1069996688,269.0080001676,276.5760012324,254.2590007092,237.102000912,212.1619994964,204.4220005008,225.7499993148,238.5209995416,245.0999988972,,16_RUS
7.06 Kerosene,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.07 Gas/diesel oil,15. Transport sector,,,,,,,,,,,1240.1286025104,1290.992997384,1201.9164032268,811.5300021348,540.1254022848001,408.363599196,373.0056000876,305.6549977656,485.2566011664001,492.0300020196,533.1389979816,533.8206048348,507.3659992116,534.6300011976,604.6644009348,576.2502012528,612.5880036708,560.2752020844001,616.2941967119999,688.7993987879998,639.1277981136,693.4854035124001,601.08600159,632.4821993304,655.145397972,699.5772016992,657.8718002640001,734.0193006264001,761.1853189320001,855.9882120096,,16_RUS
7.08 Fuel oil,15. Transport sector,,,,,,,,,,,68.71999993200001,21.2000041512,20.1199981572,16.840000422,15.3999966168,16.1600013,13.0000014396,12.1600037556,7.8800014008,26.120000754,23.11999945560001,26.1999979416,22.720005144,21.3599985264,21.1599992772,26.0399993796,28.4799994308,19.3199969736,20.439999468,19.2800004732,17.4800030436,18.2000028528,20.0399967828,19.8400017204,15.9200013636,7.399997341200001,7.799995839599999,12.876000984,13.3919989632,12.6327981456,,16_RUS
7.09 LPG,15. Transport sector,,,,,,,,,,,15.7780018548,5.2440004944,4.784000965200001,5.7500003952,6.7159998252,4.8760017084,4.5999994788,4.1399999496,4.5539991072,5.4739981656,2.2540014612,9.751999230000001,10.2119987592,2.0699999748,2.2540014612,16.007999526,19.50399846,21.1139989056,16.238001384,15.4559992536,15.8239980396,16.5139994268,17.0659996992,13.0639966776,16.7440012848,18.8139970728,18.4919986584,18.4919944716,36.5883991452,56.163242448,,16_RUS
7.1 Refinery gas (not liquefied),15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.11 Ethane,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.12 White spirit SBP,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.13 Lubricants,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.14 Bitumen,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.15 Paraffin  waxes,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.16 Petroleum coke,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
7.17 Other products,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
8.1 Natural gas,15. Transport sector,,,,,,,,,,,1425.7628990424,1409.798701818,1421.5409969112,1373.6925006156,1320.6302995104,1229.6052021276,1195.6904976492,1011.5109005904,1295.3997006804,1286.7930005904,1127.8997998452,1134.0000009396,1185.0002993412,1305.1997978688,1433.9996995392,1416.999600072,1405.3995012672,1463.399999478,1482.8859025884,1156.2381012168,1375.6751974368,1310.6753995788,1131.2882985024,1112.9021965764,1114.15950099,1139.5674024264,1237.9941006948,1266.9602671548,1351.0201412556,1182.2795701632,,16_RUS
8.2 LNG,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
8.3 Gas works gas,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
9 Nuclear,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
10 Hydro,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
11 Geothermal,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
12.1 of which: Photovoltaics,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
"13 Tide, wave, ocean",15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
14 Wind,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
15.1 Fuelwood & woodwaste,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
15.2 Bagasse,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
15.3 Charcoal,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
15.4 Black liqour,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
15.5 Other biomass,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.1 Biogas,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.2 Industrial waste,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.3 Municipal solid waste (renewable),15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.4 Municipal solid waste (non-renewable),15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.5 Biogasoline,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.6 Biodiesel,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.7 Bio jet kerosene,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.8 Other liquid biofuels,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
16.9 Other sources,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
17 Electricity,15. Transport sector,,,,,,,,,,,373.5647974692,348.2603979156,312.386400828,276.1956011448,246.2255991432,234.575999802,233.755198596,228.4703977356,216.1187976384,218.2392024984,219.2975962308,223.7184006696,244.1880008136,270.6983997336001,289.1627990064,299.4119974836,309.1572015372,311.92560162,299.1528010692001,292.3416017856,307.022398272,325.2780018288,331.3475974152,326.0124000432,324.9216004788,295.631999532,297.2484015948,279.3117568356,295.2341991036,293.8611589776,,16_RUS
18 Heat,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
19 Total,15. Transport sector,,,,,,,,,,,4851.6888435696,4744.4234923044,4538.776459244401,3871.9263427092,3440.159226522001,3187.945536228,3047.2949557728,2796.5875337676,3257.2830221712,3278.9309762412,3118.417161512401,3217.476468513601,3292.6136898492,3468.4791980832,3717.8327513196,3708.351257050801,3832.4966261724,3873.35741607,4069.909212282,3752.254100466,4039.98839262,4120.668803178,3920.0878986012,3929.447795637599,3967.1324999892,3930.2685968436,3947.8562927568,4013.4224097432,4229.3718555084,4151.086344792,,16_RUS
20 Total Renewables,15. Transport sector,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16_RUS
21 Modern renewables,15. Transport sector,,,,,,,,,,,57.2978955022333,54.65647550624134,53.25112461771845,50.12923775295633,49.26279419535523,47.91595444754518,42.3729399865363,42.9536106163924,41.47563809195779,41.4489439715562,41.07357496183763,43.77503276154277,44.59082367057387,46.22633894970416,54.81438684043335,54.50055793439697,54.08341861848972,54.65136463528926,47.60749096116429,51.58088810742517,49.49381839347681,51.4037604639723,51.57004908742778,55.99142417956949,53.83382696411915,46.87480425715785,50.69037295378037,47.62643467767526,51.0775233210607,51.63907024797201,,16_RUS
1.1 Coking coal,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
1.2 Other bituminous coal,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
1.3 Sub-bituminous coal,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
1.4 Anthracite,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
1.5 Lignite,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.1 Coke oven coke,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.2 Gas coke,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.3 Coke oven gas,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.4 Blast furnace gas,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.5 Other recovered gases,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.6 Patent fuel,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.7 Coal tar,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
2.8 BKB/PB,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
3 Peat,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
4 Peat products,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
5 Oil shale and oil sands,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
6.1 Crude oil,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
6.2 Natural gas liquids,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
6.3 Refinery feedstocks,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
6.4 Additives/  oxygenates,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
6.5 Other hydrocarbons,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
7.01 Motor gasoline,15. Transport sector,,,,,,,,,,,,,,,3.584992706202176,3.464654791235326,3.502751885127907,3.330934982923726,3.370518953854612,3.339261494338237,3.408863860586911,3.478466226835585,3.638388112733321,3.700671739782337,3.68647342115678,3.703614129244814,3.81472255312216,3.988540998159687,3.856522832509251,3.99428935109096,4.265894132031824,4.182779970942263,4.245264810649458,4.274421318910187,4.706643813797841,4.997250822353311,5.043831156604025,5.064431792249107,4.869648201495571,4.959540990716405,,13_PNG
7.02 Aviation gasoline,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
7.03 Naphtha,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
7.04 Gasoline type jet fuel,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
7.05 Kerosene type jet fuel,15. Transport sector,,,,,,,,,,,,,,,3.2466237254008,3.322467233461253,3.367444612946938,3.2466237254008,3.193608291598768,3.006875358658596,3.057729448966676,3.108583539274756,3.288778854704302,3.322395784089552,3.291901638687972,3.311878565830958,3.394675529976732,3.415761916461279,3.311474467787109,3.598819565045456,3.587461473108017,3.316082591469251,3.142384580365218,3.221945593082289,4.411903631917262,5.762640665747296,6.046072770732054,6.284698628226825,5.993768427716677,6.284660405842491,,13_PNG
7.06 Kerosene,15. Transport sector,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13_PNG
7.07 Gas/diesel oil,15. Transport sector,,,,,,,,,,,,,,,3.769474156667398,3.930344651420092,4.145056478539802,3.769474156667398,4.170579375811557,4.811628873859022,5.677047511507403,6.542466149155784,6.855893136562692,6.898080343717427,7.195093721116677,7.853843821667409,8.363828772214484,9.456178958447698,10.06298660668896,10.15253347712344,11.01915440852863,11.70328206525459,11.94859456240074,12.40940115759449,12.63405596483334,11.64337271629758,12.28371450431205,12.95243747855604,13.58801137743057,14.25263913304499,,13_PNG
